date,campaign_id,campaign_name,ad_group_id,ad_group_name,keyword,match_type,apps,approved,funded,production,value
2026-01-01,23238626386,KCU - Personal - NB,189213901335,Money Market Accounts,best money market account,PHRASE,0.0521,0.0007,0.0004,0.1809,0.5427
2026-01-01,23238626386,KCU - Personal - NB,185493406942,Savings Accounts,best savings account,PHRASE,0.2835,0.0039,0.002,0.9842,2.9527
2026-01-01,23238626386,KCU - Personal - NB,185493406702,General Banking,better bank account,PHRASE,0.436,0.0061,0.003,1.514,4.5421
2026-01-01,23238626386,KCU - Personal - NB,189213901175,Certificates,cd rates,PHRASE,1.9305,0.0268,0.0134,6.7032,20.1096
2026-01-01,23238626386,KCU - Personal - NB,189213901175,Certificates,certificate accounts,PHRASE,0.0,0.0,0.0,0.0,0.0
2026-01-01,23238626386,KCU - Personal - NB,189213901175,Certificates,certificate of deposit,PHRASE,0.3054,0.0042,0.0021,1.0604,3.1813
2026-01-01,23238626386,KCU - Personal - NB,189213901175,Certificates,certificate of deposit rates,PHRASE,0.6927,0.0096,0.0048,2.4053,7.216
2026-01-01,23238626386,KCU - Personal - NB,185493406782,Checking Accounts,checking account,PHRASE,0.5034,0.007,0.0035,1.748,5.2439
2026-01-01,23238626386,KCU - Personal - NB,185493406782,Checking Accounts,checking account no fees,PHRASE,0.0,0.0,0.0,0.0,0.0
2026-01-01,23238626386,KCU - Personal - NB,185493406782,Checking Accounts,checking account with no minimum balance,PHRASE,0.0,0.0,0.0,0.0,0.0
2026-01-01,23238626386,KCU - Personal - NB,185493406702,General Banking,credit union,PHRASE,5.4229,0.0753,0.0377,18.8295,56.4885
2026-01-01,23238626386,KCU - Personal - NB,189213901175,Certificates,credit union cd rates,PHRASE,0.1027,0.0014,0.0007,0.3564,1.0693
2026-01-01,23238626386,KCU - Personal - NB,189213901175,Certificates,credit union certificate,PHRASE,0.0,0.0,0.0,0.0,0.0
2026-01-01,23238626386,KCU - Personal - NB,185493406782,Checking Accounts,credit union checking account,PHRASE,0.0,0.0,0.0,0.0,0.0
2026-01-01,23238626386,KCU - Personal - NB,185493406942,Savings Accounts,credit union savings account,PHRASE,0.0778,0.0011,0.0005,0.2703,0.8108
2026-01-01,23238626386,KCU - Personal - NB,185493406742,Digital Accounts,digital bank account,PHRASE,0.0,0.0,0.0,0.0,0.0
2026-01-01,23238626386,KCU - Personal - NB,185493406782,Checking Accounts,free checking account,PHRASE,0.1192,0.0017,0.0008,0.4141,1.2422
2026-01-01,23238626386,KCU - Personal - NB,189213901335,Money Market Accounts,high yield money market,PHRASE,0.0,0.0,0.0,0.0,0.0
2026-01-01,23238626386,KCU - Personal - NB,185493406942,Savings Accounts,high yield savings account,PHRASE,2.0713,0.0288,0.0144,7.1918,21.5755
2026-01-01,23238626386,KCU - Personal - NB,185493406702,General Banking,how to open checking account,PHRASE,0.0,0.0,0.0,0.0,0.0
2026-01-01,23238626386,KCU - Personal - NB,185493406742,Digital Accounts,internet banking,PHRASE,0.0526,0.0007,0.0004,0.1826,0.5477
2026-01-01,23238626386,KCU - Personal - NB,189213901175,Certificates,ira cd rates,PHRASE,0.0389,0.0005,0.0003,0.1352,0.4056
2026-01-01,23238626386,KCU - Personal - NB,185493406782,Checking Accounts,joint checking account,PHRASE,0.2233,0.0031,0.0016,0.7752,2.3255
2026-01-01,23238626386,KCU - Personal - NB,189213901175,Certificates,jumbo cd rates,PHRASE,0.0433,0.0006,0.0003,0.1504,0.4511
2026-01-01,23238626386,KCU - Personal - NB,185493406742,Digital Accounts,mobile banking,PHRASE,0.3043,0.0042,0.0021,1.0565,3.1695
2026-01-01,23238626386,KCU - Personal - NB,189213901335,Money Market Accounts,money market account,PHRASE,0.3674,0.0051,0.0026,1.2757,3.8271
2026-01-01,23238626386,KCU - Personal - NB,189213901335,Money Market Accounts,money market account rates,PHRASE,0.015,0.0002,0.0001,0.052,0.1561
2026-01-01,23238626386,KCU - Personal - NB,189213901335,Money Market Accounts,money market rates,PHRASE,0.3063,0.0043,0.0021,1.0637,3.1911
2026-01-01,23238626386,KCU - Personal - NB,189213901335,Money Market Accounts,money market vs savings,PHRASE,0.0,0.0,0.0,0.0,0.0
2026-01-01,23238626386,KCU - Personal - NB,185493406702,General Banking,new bank account,PHRASE,0.0,0.0,0.0,0.0,0.0
2026-01-01,23238626386,KCU - Personal - NB,185493406742,Digital Accounts,online account opening,PHRASE,0.6804,0.0094,0.0047,2.3624,7.0873
2026-01-01,23238626386,KCU - Personal - NB,185493406742,Digital Accounts,online bank,PHRASE,0.1697,0.0024,0.0012,0.5892,1.7675
2026-01-01,23238626386,KCU - Personal - NB,185493406702,General Banking,online banking,PHRASE,1.9189,0.0267,0.0133,6.6628,19.9885
2026-01-01,23238626386,KCU - Personal - NB,185493406742,Digital Accounts,online banking,PHRASE,1.1237,0.0156,0.0078,3.9017,11.7052
2026-01-01,23238626386,KCU - Personal - NB,185493406742,Digital Accounts,online checking account,PHRASE,0.6118,0.0085,0.0042,2.1242,6.3727
2026-01-01,23238626386,KCU - Personal - NB,185493406742,Digital Accounts,online only bank account,PHRASE,0.0,0.0,0.0,0.0,0.0
2026-01-01,23238626386,KCU - Personal - NB,185493406942,Savings Accounts,online savings account,PHRASE,0.1581,0.0022,0.0011,0.5488,1.6464
2026-01-01,23238626386,KCU - Personal - NB,185493406702,General Banking,open bank account,PHRASE,2.6371,0.0366,0.0183,9.1565,27.4694
2026-01-01,23238626386,KCU - Personal - NB,185493406742,Digital Accounts,open bank account online,PHRASE,0.6146,0.0085,0.0043,2.1341,6.4024
2026-01-01,23238626386,KCU - Personal - NB,185493406782,Checking Accounts,open checking account,PHRASE,1.0878,0.0151,0.0076,3.777,11.331
2026-01-01,23238626386,KCU - Personal - NB,185493406942,Savings Accounts,open savings account,PHRASE,0.7055,0.0098,0.0049,2.4495,7.3486
2026-01-01,23238626386,KCU - Personal - NB,185493406942,Savings Accounts,savings account interest rates,PHRASE,0.3807,0.0053,0.0026,1.3218,3.9653
2026-01-01,23238626386,KCU - Personal - NB,189213901175,Certificates,short term cd,PHRASE,0.0,0.0,0.0,0.0,0.0
2026-01-01,23238626386,KCU - Personal - NB,185493406702,General Banking,start bank account,PHRASE,0.0,0.0,0.0,0.0,0.0
2026-01-01,23238626389,KCU - Personal - NB Locations,185493407262,Location - Kingston,banking in kingston,PHRASE,0.0174,0.0004,0.0002,0.2234,0.1095
2026-01-01,23238626389,KCU - Personal - NB Locations,185493407022,Location - Belfair,belfair bank,PHRASE,0.0,0.0,0.0,0.0,0.0
2026-01-01,23238626389,KCU - Personal - NB Locations,185493407222,Location - Bremerton,bremerton bank,PHRASE,0.5636,0.0116,0.0058,7.2385,3.5469
2026-01-01,23238626389,KCU - Personal - NB Locations,185493407422,Location - Bainbridge,credit union bainbridge,PHRASE,0.2288,0.0047,0.0024,2.9387,1.44
2026-01-01,23238626389,KCU - Personal - NB Locations,185493407022,Location - Belfair,credit union belfair,PHRASE,0.0,0.0,0.0,0.0,0.0
2026-01-01,23238626389,KCU - Personal - NB Locations,185493407222,Location - Bremerton,credit union bremerton,PHRASE,0.6771,0.0139,0.007,8.696,4.261
2026-01-01,23238626389,KCU - Personal - NB Locations,185493407182,Location - Gig Harbor,credit union gig harbor,PHRASE,0.1517,0.0031,0.0016,1.9486,0.9548
2026-01-01,23238626389,KCU - Personal - NB Locations,185493406982,Location - Kitsap,credit union near me,PHRASE,1.0854,0.0223,0.0112,13.9397,6.8305
2026-01-01,23238626389,KCU - Personal - NB Locations,185493407502,Location - Port Orchard,credit union port orchard,PHRASE,0.1843,0.0038,0.0019,2.3667,1.1597
2026-01-01,23238626389,KCU - Personal - NB Locations,185493407662,Location - Port Townsend,credit union port townsend,PHRASE,0.1677,0.0034,0.0017,2.1532,1.0551
2026-01-01,23238626389,KCU - Personal - NB Locations,185493407702,Location - Poulsbo,credit union poulsbo,PHRASE,0.3958,0.0081,0.0041,5.0826,2.4905
2026-01-01,23238626389,KCU - Personal - NB Locations,185493407902,Location - Puyallup,credit union puyallup,PHRASE,0.2467,0.0051,0.0025,3.1681,1.5524
2026-01-01,23238626389,KCU - Personal - NB Locations,185493407742,Location - Silverdale,credit union silverdale,PHRASE,0.5783,0.0119,0.0059,7.4264,3.6389
2026-01-01,23238626389,KCU - Personal - NB Locations,185493407182,Location - Gig Harbor,gig harbor bank,PHRASE,0.0677,0.0014,0.0007,0.87,0.4263
2026-01-01,23238626389,KCU - Personal - NB Locations,185493407262,Location - Kingston,kingston bank,PHRASE,0.0,0.0,0.0,0.0,0.0
2026-01-01,23238626389,KCU - Personal - NB Locations,185493406982,Location - Kitsap,kitsap bank,PHRASE,3.42,0.0703,0.0351,43.9207,21.5211
2026-01-01,23238626389,KCU - Personal - NB Locations,185493406982,Location - Kitsap,kitsap banking,PHRASE,1.4776,0.0304,0.0152,18.9759,9.2982
2026-01-01,23238626389,KCU - Personal - NB Locations,185493406982,Location - Kitsap,kitsap county credit union,PHRASE,0.9659,0.0198,0.0099,12.4052,6.0785
2026-01-01,23238626389,KCU - Personal - NB Locations,185493406982,Location - Kitsap,local credit union,PHRASE,0.256,0.0053,0.0026,3.2875,1.6109
2026-01-01,23238626389,KCU - Personal - NB Locations,185493407462,Location - Port Hadlock,port hadlock bank,PHRASE,0.1028,0.0021,0.0011,1.3197,0.6467
2026-01-01,23238626389,KCU - Personal - NB Locations,185493407502,Location - Port Orchard,port orchard bank,PHRASE,0.5029,0.0103,0.0052,6.458,3.1644
2026-01-01,23238626389,KCU - Personal - NB Locations,185493407662,Location - Port Townsend,port townsend bank,PHRASE,0.2404,0.0049,0.0025,3.0874,1.5128
2026-01-01,23238626389,KCU - Personal - NB Locations,185493407702,Location - Poulsbo,poulsbo bank,PHRASE,0.5187,0.0107,0.0053,6.6615,3.2641
2026-01-01,23238626389,KCU - Personal - NB Locations,185493407902,Location - Puyallup,puyallup bank,PHRASE,0.0223,0.0005,0.0002,0.2858,0.1401
2026-01-01,23238626389,KCU - Personal - NB Locations,185493407742,Location - Silverdale,silverdale bank,PHRASE,0.2182,0.0045,0.0022,2.8021,1.373
2026-01-01,23278396982,KCU - Business - NB,189213901575,General Banking,banking small business,PHRASE,2.2126,0.0549,0.0549,5.4857,82.2858
2026-01-01,23278396982,KCU - Business - NB,189213901375,Checking Accounts,best business checking account,PHRASE,0.0,0.0,0.0,0.0,0.0
2026-01-01,23278396982,KCU - Business - NB,189213901575,General Banking,best small business bank account,PHRASE,0.0,0.0,0.0,0.0,0.0
2026-01-01,23278396982,KCU - Business - NB,189213901575,General Banking,business bank account,PHRASE,0.0,0.0,0.0,0.0,0.0
2026-01-01,23278396982,KCU - Business - NB,189213901575,General Banking,business banking,PHRASE,2.5321,0.0628,0.0628,6.2779,94.1684
2026-01-01,23278396982,KCU - Business - NB,189213901575,General Banking,business banking accounts,PHRASE,0.7055,0.0175,0.0175,1.7493,26.239
2026-01-01,23278396982,KCU - Business - NB,189213901375,Checking Accounts,business checking account,PHRASE,0.0,0.0,0.0,0.0,0.0
2026-01-01,23278396982,KCU - Business - NB,189213901375,Checking Accounts,business checking account no fees,PHRASE,0.0,0.0,0.0,0.0,0.0
2026-01-01,23278396982,KCU - Business - NB,189213901615,Savings Accounts,business money savings,PHRASE,0.0308,0.0008,0.0008,0.0762,1.1437
2026-01-01,23278396982,KCU - Business - NB,189213901415,Digital Accounts,business online banking,PHRASE,0.0,0.0,0.0,0.0,0.0
2026-01-01,23278396982,KCU - Business - NB,189213901615,Savings Accounts,business savings account,PHRASE,0.1094,0.0027,0.0027,0.2713,4.0702
2026-01-01,23278396982,KCU - Business - NB,189213901375,Checking Accounts,commercial checking account,PHRASE,0.0,0.0,0.0,0.0,0.0
2026-01-01,23278396982,KCU - Business - NB,189213901415,Digital Accounts,commercial online banking,PHRASE,0.2034,0.005,0.005,0.5042,7.5635
2026-01-01,23278396982,KCU - Business - NB,189213901375,Checking Accounts,nonprofit checking account,PHRASE,0.0,0.0,0.0,0.0,0.0
2026-01-01,23278396982,KCU - Business - NB,189213901575,General Banking,online business banking,PHRASE,0.3492,0.0087,0.0087,0.8657,12.985
2026-01-01,23278396982,KCU - Business - NB,189213901415,Digital Accounts,online business checking account,PHRASE,0.0,0.0,0.0,0.0,0.0
2026-01-01,23278396982,KCU - Business - NB,189213901415,Digital Accounts,open business account online,PHRASE,0.0,0.0,0.0,0.0,0.0
2026-01-01,23278396982,KCU - Business - NB,189213901575,General Banking,open business bank account,PHRASE,1.2416,0.0308,0.0308,3.0784,46.1753
2026-01-01,23278396982,KCU - Business - NB,189213901375,Checking Accounts,open business checking account,PHRASE,0.0967,0.0024,0.0024,0.2397,3.5957
2026-01-01,23278396982,KCU - Business - NB,189213901575,General Banking,start business bank account,PHRASE,0.0,0.0,0.0,0.0,0.0
2026-01-01,23282664394,KCU - Business - Brand,189751929798,General Banking,kitsap credit union business,PHRASE,3.0295,0.233,0.2051,15.7299,307.6068
2026-01-01,23282664394,KCU - Business - Brand,189751929798,General Banking,kitsap credit union small business,PHRASE,0.0717,0.0055,0.0049,0.3724,7.2832
2026-01-01,23355881198,KCU - Business - Brand,,(no keyword data),(no keyword data),,1.2446,0.0933,0.0187,0.0,28.0026
2026-01-01,23371442105,KCU - Personal - NB Extended,191180609238,General Banking,apply for bank account,PHRASE,0.0,0.0,0.0,0.0,0.0
2026-01-01,23371442105,KCU - Personal - NB Extended,191180609278,Digital Accounts,banking app,PHRASE,0.0129,0.0002,0.0001,1.5703,0.1847
2026-01-01,23371442105,KCU - Personal - NB Extended,191180609438,Certificates,best cd rates,PHRASE,0.1308,0.002,0.0012,15.9093,1.8717
2026-01-01,23371442105,KCU - Personal - NB Extended,191180609238,General Banking,better bank account,PHRASE,0.0064,0.0001,0.0001,0.7726,0.0909
2026-01-01,23371442105,KCU - Personal - NB Extended,191180609438,Certificates,cd account near me,PHRASE,0.0,0.0,0.0,0.0,0.0
2026-01-01,23371442105,KCU - Personal - NB Extended,191180609438,Certificates,cd rates,PHRASE,0.2697,0.0041,0.0026,32.8111,3.8601
2026-01-01,23371442105,KCU - Personal - NB Extended,191180609438,Certificates,certificate of deposit,PHRASE,0.0137,0.0002,0.0001,1.6666,0.1961
2026-01-01,23371442105,KCU - Personal - NB Extended,191180609438,Certificates,certificate of deposit rates,PHRASE,0.0477,0.0007,0.0005,5.8081,0.6833
2026-01-01,23371442105,KCU - Personal - NB Extended,191180609438,Certificates,credit union cd rates,PHRASE,0.0041,0.0001,0.0,0.5012,0.059
2026-01-01,23371442105,KCU - Personal - NB Extended,191180609438,Certificates,credit union certificate,PHRASE,0.0058,0.0001,0.0001,0.7073,0.0832
2026-01-01,23371442105,KCU - Personal - NB Extended,191180609438,Certificates,credit union share certificate,PHRASE,0.0,0.0,0.0,0.0,0.0
2026-01-01,23371442105,KCU - Personal - NB Extended,191180609278,Digital Accounts,digital bank account,PHRASE,0.0,0.0,0.0,0.0,0.0
2026-01-01,23371442105,KCU - Personal - NB Extended,191180609438,Certificates,ira cd rates,PHRASE,0.0017,0.0,0.0,0.2046,0.0241
2026-01-01,23371442105,KCU - Personal - NB Extended,191180609438,Certificates,jumbo cd rates,PHRASE,0.0026,0.0,0.0,0.3127,0.0368
2026-01-01,23371442105,KCU - Personal - NB Extended,191180609278,Digital Accounts,mobile bank app,PHRASE,0.0,0.0,0.0,0.0,0.0
2026-01-01,23371442105,KCU - Personal - NB Extended,191180609278,Digital Accounts,mobile banking,PHRASE,0.065,0.001,0.0006,7.9029,0.9298
2026-01-01,23371442105,KCU - Personal - NB Extended,191180609238,General Banking,new bank account,PHRASE,0.0,0.0,0.0,0.0,0.0
2026-01-01,23371442105,KCU - Personal - NB Extended,191180609278,Digital Accounts,online account opening,PHRASE,0.1579,0.0024,0.0015,19.2067,2.2596
2026-01-01,23371442105,KCU - Personal - NB Extended,191180609278,Digital Accounts,online bank,PHRASE,0.1005,0.0015,0.001,12.2243,1.4381
2026-01-01,23371442105,KCU - Personal - NB Extended,191180609278,Digital Accounts,online banking,PHRASE,0.2675,0.0041,0.0026,32.5438,3.8287
2026-01-01,23371442105,KCU - Personal - NB Extended,191180609238,General Banking,online banking,PHRASE,0.0457,0.0007,0.0004,5.5639,0.6546
2026-01-01,23371442105,KCU - Personal - NB Extended,191180609278,Digital Accounts,online checking account,PHRASE,0.1763,0.0027,0.0017,21.447,2.5232
2026-01-01,23371442105,KCU - Personal - NB Extended,191180609278,Digital Accounts,online only bank account,PHRASE,0.0,0.0,0.0,0.0,0.0
2026-01-01,23371442105,KCU - Personal - NB Extended,191180609238,General Banking,open bank account,PHRASE,0.1115,0.0017,0.0011,13.5682,1.5963
2026-01-01,23371442105,KCU - Personal - NB Extended,191180609278,Digital Accounts,open bank account online,PHRASE,0.0315,0.0005,0.0003,3.8279,0.4503
2026-01-01,23371442105,KCU - Personal - NB Extended,191180609238,General Banking,open checking account online,PHRASE,0.0,0.0,0.0,0.0,0.0
2026-01-01,23371442105,KCU - Personal - NB Extended,191180609238,General Banking,personal bank account,PHRASE,0.0299,0.0005,0.0003,3.6437,0.4287
2026-01-01,23371442105,KCU - Personal - NB Extended,191180609438,Certificates,share certificate,PHRASE,0.0,0.0,0.0,0.0,0.0
2026-01-01,23371442105,KCU - Personal - NB Extended,191180609438,Certificates,short term cd,PHRASE,0.0,0.0,0.0,0.0,0.0
2026-01-01,23371442105,KCU - Personal - NB Extended,191180609238,General Banking,start bank account,PHRASE,0.0,0.0,0.0,0.0,0.0
2026-01-01,23379709610,KCU - Personal - Brand Brand Geo Test,191301547438,General Banking,kitsap community credit union,PHRASE,0.6315,0.0125,0.0073,176.4578,32.6369
2026-01-01,23379709610,KCU - Personal - Brand Brand Geo Test,191301547438,General Banking,kitsap credit union,PHRASE,32.5294,0.6463,0.377,9089.3219,1681.1225
2026-01-01,23379709610,KCU - Personal - Brand Brand Geo Test,191301547598,Personal Banking,kitsap credit union accounts,PHRASE,0.1635,0.0032,0.0019,45.6967,8.4519
2026-01-01,23379709610,KCU - Personal - Brand Brand Geo Test,191301547398,Banking Location,kitsap credit union bainbridge,PHRASE,0.0,0.0,0.0,0.0,0.0
2026-01-01,23379709610,KCU - Personal - Brand Brand Geo Test,191301547598,Personal Banking,kitsap credit union banking,PHRASE,1.9228,0.0382,0.0223,537.2584,99.369
2026-01-01,23379709610,KCU - Personal - Brand Brand Geo Test,191301547398,Banking Location,kitsap credit union belfair,PHRASE,0.144,0.0029,0.0017,40.226,7.44
2026-01-01,23379709610,KCU - Personal - Brand Brand Geo Test,191301547398,Banking Location,kitsap credit union branches,PHRASE,1.6893,0.0336,0.0196,472.0322,87.3051
2026-01-01,23379709610,KCU - Personal - Brand Brand Geo Test,191301547398,Banking Location,kitsap credit union bremerton,PHRASE,0.6628,0.0132,0.0077,185.2005,34.2539
2026-01-01,23379709610,KCU - Personal - Brand Brand Geo Test,191301547398,Banking Location,kitsap credit union gig harbor,PHRASE,0.5056,0.01,0.0059,141.2737,26.1294
2026-01-01,23379709610,KCU - Personal - Brand Brand Geo Test,191301547398,Banking Location,kitsap credit union kingston,PHRASE,0.0455,0.0009,0.0005,12.7114,2.351
2026-01-01,23379709610,KCU - Personal - Brand Brand Geo Test,191301547398,Banking Location,kitsap credit union locations,PHRASE,1.8906,0.0376,0.0219,528.2748,97.7075
2026-01-01,23379709610,KCU - Personal - Brand Brand Geo Test,191301547398,Banking Location,kitsap credit union near me,PHRASE,0.8085,0.0161,0.0094,225.9092,41.7832
2026-01-01,23379709610,KCU - Personal - Brand Brand Geo Test,191301547438,General Banking,kitsap credit union online banking,PHRASE,0.3117,0.0062,0.0036,87.1083,16.1112
2026-01-01,23379709610,KCU - Personal - Brand Brand Geo Test,191301547398,Banking Location,kitsap credit union port hadlock,PHRASE,0.0,0.0,0.0,0.0,0.0
2026-01-01,23379709610,KCU - Personal - Brand Brand Geo Test,191301547398,Banking Location,kitsap credit union port orchard,PHRASE,2.4885,0.0494,0.0288,695.3277,128.6049
2026-01-01,23379709610,KCU - Personal - Brand Brand Geo Test,191301547398,Banking Location,kitsap credit union port townsend,PHRASE,0.3921,0.0078,0.0045,109.5482,20.2616
2026-01-01,23379709610,KCU - Personal - Brand Brand Geo Test,191301547398,Banking Location,kitsap credit union poulsbo,PHRASE,0.7777,0.0155,0.009,217.3143,40.1935
2026-01-01,23379709610,KCU - Personal - Brand Brand Geo Test,191301547398,Banking Location,kitsap credit union puyallup,PHRASE,0.3179,0.0063,0.0037,88.8305,16.4297
2026-01-01,23379709610,KCU - Personal - Brand Brand Geo Test,191301547598,Personal Banking,kitsap credit union rates,PHRASE,1.0113,0.0201,0.0117,282.5657,52.2622
2026-01-01,23379709610,KCU - Personal - Brand Brand Geo Test,191301547398,Banking Location,kitsap credit union silverdale,PHRASE,1.863,0.037,0.0216,520.5702,96.2825
2026-01-01,23379709610,KCU - Personal - Brand Brand Geo Test,191301547438,General Banking,kitsap cu,PHRASE,0.9744,0.0194,0.0113,272.2721,50.3583
2026-01-01,23379709610,KCU - Personal - Brand Brand Geo Test,191301547438,General Banking,kitsap federal credit union,PHRASE,0.8166,0.0162,0.0095,228.1867,42.2044
2026-01-01,23390869145,KCU - Business - Brand,,(no keyword data),(no keyword data),,1.6203,0.0306,0.0,0.0,0.0
2026-01-02,23228929821,KCU - Personal - Brand,185493406502,General Banking,kitsap community credit union,PHRASE,0.2075,0.0133,0.0061,59.7251,24.2181
2026-01-02,23228929821,KCU - Personal - Brand,185493406502,General Banking,kitsap credit union,PHRASE,9.5694,0.613,0.281,2754.2525,1116.8287
2026-01-02,23228929821,KCU - Personal - Brand,185493406542,Personal Banking,kitsap credit union accounts,PHRASE,0.254,0.0163,0.0075,73.1075,29.6445
2026-01-02,23228929821,KCU - Personal - Brand,185493406462,Banking Location,kitsap credit union bainbridge,PHRASE,0.0149,0.001,0.0004,4.2754,1.7337
2026-01-02,23228929821,KCU - Personal - Brand,185493406542,Personal Banking,kitsap credit union banking,PHRASE,0.2346,0.015,0.0069,67.5332,27.3842
2026-01-02,23228929821,KCU - Personal - Brand,185493406462,Banking Location,kitsap credit union belfair,PHRASE,0.0279,0.0018,0.0008,8.0388,3.2597
2026-01-02,23228929821,KCU - Personal - Brand,185493406462,Banking Location,kitsap credit union branches,PHRASE,0.5332,0.0342,0.0157,153.4564,62.2254
2026-01-02,23228929821,KCU - Personal - Brand,185493406462,Banking Location,kitsap credit union bremerton,PHRASE,0.1607,0.0103,0.0047,46.2574,18.757
2026-01-02,23228929821,KCU - Personal - Brand,185493406462,Banking Location,kitsap credit union gig harbor,PHRASE,0.155,0.0099,0.0046,44.6143,18.0908
2026-01-02,23228929821,KCU - Personal - Brand,185493406462,Banking Location,kitsap credit union kingston,PHRASE,0.0388,0.0025,0.0011,11.1592,4.525
2026-01-02,23228929821,KCU - Personal - Brand,185493406462,Banking Location,kitsap credit union locations,PHRASE,0.5555,0.0356,0.0163,159.8784,64.8295
2026-01-02,23228929821,KCU - Personal - Brand,185493406462,Banking Location,kitsap credit union near me,PHRASE,0.3992,0.0256,0.0117,114.9099,46.5951
2026-01-02,23228929821,KCU - Personal - Brand,185493406502,General Banking,kitsap credit union online banking,PHRASE,0.208,0.0133,0.0061,59.8641,24.2744
2026-01-02,23228929821,KCU - Personal - Brand,185493406462,Banking Location,kitsap credit union port hadlock,PHRASE,0.1187,0.0076,0.0035,34.1637,13.8531
2026-01-02,23228929821,KCU - Personal - Brand,185493406462,Banking Location,kitsap credit union port orchard,PHRASE,0.5048,0.0323,0.0148,145.2934,58.9154
2026-01-02,23228929821,KCU - Personal - Brand,185493406462,Banking Location,kitsap credit union port townsend,PHRASE,0.2137,0.0137,0.0063,61.5122,24.9427
